year,month,ym,sido_name,pm25_mean,pm10_mean,pm25_p90,pm10_p90,pm25_alert_days,pm10_alert_days
2022,3,2022-03,광주,21.525345622119815,39.05210918114143,33.642857142857146,59.84615384615385,2.0,1.0
2022,4,2022-04,광주,17.49285714285714,34.48974358974359,23.892857142857146,41.323076923076925,0.0,0.0
2022,5,2022-05,광주,16.668202764976957,30.56079404466502,22.642857142857142,40.69230769230769,0.0,0.0
2022,6,2022-06,광주,12.15952380952381,20.217948717948723,18.98571428571429,30.46923076923077,0.0,0.0
2022,7,2022-07,광주,12.264976958525345,18.617866004962778,18.571428571428573,25.384615384615383,0.0,0.0
2022,8,2022-08,광주,8.953917050691246,16.655086848635236,11.928571428571429,20.692307692307693,0.0,0.0
2022,9,2022-09,광주,12.585714285714287,21.110256410256408,19.550000000000004,31.107692307692307,0.0,0.0
2022,10,2022-10,광주,14.778801843317975,25.51612903225806,23.642857142857142,33.92307692307692,0.0,0.0
2022,11,2022-11,광주,21.68809523809524,35.533333333333324,31.47857142857143,47.8,1.0,0.0
2022,12,2022-12,광주,20.184331797235025,34.084367245657575,30.642857142857142,43.23076923076923,2.0,1.0
2023,1,2023-01,광주,23.313364055299544,48.1985111662531,36.42857142857143,74.84615384615384,4.0,3.0
2023,2,2023-02,광주,27.07397959183673,42.8901098901099,36.207142857142856,54.67692307692308,5.0,0.0
2023,3,2023-03,광주,26.032258064516125,63.24813895781637,40.142857142857146,94.0,7.0,2.0
2023,4,2023-04,광주,21.30476190476191,61.15897435897435,33.25714285714286,101.77692307692308,3.0,4.0
2023,5,2023-05,광주,14.07142857142857,31.220843672456578,22.785714285714285,45.15384615384615,0.0,1.0
2023,6,2023-06,광주,12.407142857142855,22.661538461538463,16.671428571428574,30.49230769230769,0.0,0.0
2023,7,2023-07,광주,10.039170506912441,17.833746898263026,16.0,25.23076923076923,0.0,0.0
2023,8,2023-08,광주,11.248847926267283,18.543424317617866,17.0,28.76923076923077,0.0,0.0
2023,9,2023-09,광주,11.0,19.064102564102566,15.942857142857143,25.20769230769231,0.0,0.0
2023,10,2023-10,광주,14.68663594470046,27.67741935483871,20.214285714285715,37.30769230769231,0.0,0.0
2023,11,2023-11,광주,15.226190476190474,26.415384615384614,21.571428571428573,33.01538461538462,1.0,0.0
2023,12,2023-12,광주,20.511520737327185,32.449131513647636,37.857142857142854,61.46153846153846,5.0,0.0
2024,1,2024-01,광주,17.61520737327189,28.024813895781637,28.071428571428573,43.69230769230769,1.0,0.0
2024,2,2024-02,광주,18.706632653061224,27.90659340659341,46.49285714285715,64.47692307692307,5.0,0.0
2024,3,2024-03,광주,18.617511520737327,39.48138957816377,30.928571428571427,74.61538461538461,2.0,0.0
2024,4,2024-04,광주,16.657142857142855,41.810256410256414,24.72142857142857,56.892307692307696,2.0,2.0
2024,5,2024-05,광주,13.841013824884795,29.957816377171216,23.428571428571427,40.15384615384615,0.0,0.0
2024,6,2024-06,광주,12.585714285714284,25.046153846153846,18.92857142857143,36.45384615384616,0.0,0.0
2024,7,2024-07,광주,6.096774193548386,14.421836228287841,10.714285714285714,21.692307692307693,0.0,0.0
2024,8,2024-08,광주,12.066820276497698,19.53101736972705,18.0,25.53846153846154,0.0,0.0
2024,9,2024-09,광주,9.90952380952381,16.423076923076923,15.25,24.00769230769231,0.0,0.0
2024,10,2024-10,광주,13.624423963133644,22.60545905707196,21.0,34.30769230769231,0.0,0.0
2024,11,2024-11,광주,15.761904761904765,26.143589743589743,22.39285714285715,34.9,0.0,0.0
2024,12,2024-12,광주,16.1036866359447,27.23821339950372,23.142857142857142,39.69230769230769,0.0,0.0
2025,1,2025-01,광주,,30.888337468982627,,49.38461538461539,,0.0
2025,2,2025-02,광주,,30.10439560439561,,46.307692307692314,,0.0
2025,3,2025-03,광주,,43.2332506203474,,76.07692307692308,,1.0
2025,4,2025-04,광주,,35.87435897435897,,48.315384615384616,,0.0
2025,5,2025-05,광주,,26.00248138957816,,38.38461538461539,,0.0
2025,6,2025-06,광주,,23.864102564102563,,37.14615384615385,,0.0
2025,7,2025-07,광주,,18.46898263027295,,24.692307692307693,,0.0
2025,8,2025-08,광주,,16.4863523573201,,22.46153846153846,,0.0
2025,9,2025-09,광주,,15.769230769230768,,19.500000000000004,,0.0
2025,10,2025-10,광주,,19.07196029776675,,26.76923076923077,,0.0
2025,11,2025-11,광주,,32.59743589743589,,46.61538461538462,,0.0
2025,12,2025-12,광주,,2.176178660049628,,0.0,,0.0
2018,1,2018-01,대구,30.64764267990074,47.92473118279569,51.76923076923077,76.16666666666667,12.0,0.0
2018,2,2018-02,대구,28.55494505494505,48.520833333333336,45.33846153846154,70.20833333333333,8.0,0.0
2018,3,2018-03,대구,20.38494623655914,34.864055299539174,32.6,55.642857142857146,3.0,0.0
2018,4,2018-04,대구,22.57777777777778,53.40238095238096,34.39333333333334,81.25714285714287,3.0,1.0
2018,5,2018-05,대구,21.3741935483871,40.45391705069124,34.4,67.35714285714286,3.0,0.0
2018,6,2018-06,대구,22.335555555555555,36.95714285714285,34.866666666666674,53.45,3.0,0.0
2018,7,2018-07,대구,17.711827956989247,27.97235023041475,31.933333333333334,44.07142857142857,3.0,0.0
2018,8,2018-08,대구,11.326881720430105,21.633640552995395,17.4,29.428571428571427,0.0,0.0
2018,9,2018-09,대구,11.94888888888889,24.647619047619045,18.140000000000008,37.56428571428572,0.0,0.0
2018,10,2018-10,대구,18.159139784946234,32.77880184331797,31.2,55.0,3.0,0.0
2018,11,2018-11,대구,31.166666666666664,53.80476190476191,43.333333333333336,72.95714285714294,11.0,3.0
2018,12,2018-12,대구,27.399999999999995,47.633640552995395,49.86666666666667,75.78571428571429,6.0,2.0
2019,1,2019-01,대구,33.57834101382488,57.74654377880184,54.92857142857143,83.57142857142857,11.0,0.0
2019,2,2019-02,대구,30.921428571428567,51.03333333333334,44.36000000000001,76.17333333333335,9.0,0.0
2019,3,2019-03,대구,32.946236559139784,54.2258064516129,66.26666666666667,95.66666666666667,10.0,2.0
2019,4,2019-04,대구,18.777777777777782,40.40666666666666,27.513333333333332,58.473333333333336,0.0,0.0
2019,5,2019-05,대구,23.50537634408602,46.322580645161295,37.2,66.2,6.0,0.0
2019,6,2019-06,대구,19.94222222222222,33.086666666666666,31.74666666666667,48.59333333333334,2.0,0.0
2019,7,2019-07,대구,15.217204301075268,25.08172043010753,24.733333333333334,38.86666666666667,0.0,0.0
2019,8,2019-08,대구,15.285714285714285,24.663594470046082,21.0,32.714285714285715,0.0,0.0
2019,9,2019-09,대구,11.242222222222221,20.602222222222224,17.32,27.593333333333334,0.0,0.0
2019,10,2019-10,대구,14.526881720430106,27.759139784946235,20.4,35.8,0.0,0.0
2019,11,2019-11,대구,22.015555555555558,41.062222222222225,32.220000000000006,57.92000000000001,3.0,0.0
2019,12,2019-12,대구,28.012903225806454,39.93333333333334,45.266666666666666,58.8,9.0,0.0
2020,1,2020-01,대구,25.701075268817206,35.83440860215054,38.6,51.666666666666664,9.0,0.0
2020,2,2020-02,대구,26.34761904761905,38.7952380952381,48.14000000000001,64.36666666666666,8.0,0.0
2020,3,2020-03,대구,19.681451612903224,36.479838709677416,27.375,49.8125,0.0,0.0
2020,4,2020-04,대구,18.429166666666667,38.50416666666667,24.95625,55.575,1.0,0.0
2020,5,2020-05,대구,19.183467741935484,36.39314516129032,26.75,49.25,0.0,1.0
2020,6,2020-06,대구,19.125,33.979166666666664,29.16875,53.38750000000001,0.0,0.0
2020,7,2020-07,대구,13.675403225806452,21.701612903225808,20.375,29.3125,1.0,0.0
2020,8,2020-08,대구,14.106854838709678,21.866935483870968,24.5,34.8125,0.0,0.0
2020,9,2020-09,대구,11.729166666666666,18.077083333333334,19.362500000000004,28.181250000000002,0.0,0.0
2020,10,2020-10,대구,14.231854838709678,24.75,22.875,38.875,0.0,0.0
2020,11,2020-11,대구,23.164583333333333,39.48125,39.00625,59.743750000000006,5.0,0.0
2020,12,2020-12,대구,24.548387096774192,38.93346774193548,43.25,60.5,9.0,0.0
2021,1,2021-01,대구,21.768145161290324,40.63709677419355,37.5625,66.75,5.0,0.0
2021,2,2021-02,대구,23.955357142857142,,39.68125,,6.0,
2021,3,2021-03,대구,21.891935483870967,55.51451612903225,30.9,84.35,3.0,1.0
2021,4,2021-04,대구,16.43,41.23666666666666,24.155,69.555,0.0,1.0
2021,5,2021-05,대구,17.60806451612903,,28.5,,1.0,
2021,6,2021-06,대구,20.38666666666667,34.25833333333334,29.8,49.53,0.0,0.0
2021,7,2021-07,대구,10.527419354838708,,15.2,,0.0,
2021,8,2021-08,대구,11.104838709677422,21.401612903225804,16.6,31.2,0.0,0.0
2021,9,2021-09,대구,9.376666666666665,18.725000000000005,16.105000000000004,29.82,0.0,0.0
2021,10,2021-10,대구,14.883870967741933,,22.95,,0.0,
2021,11,2021-11,대구,22.703333333333326,,33.080000000000005,,3.0,
2021,12,2021-12,대구,23.01935483870968,,40.35,,6.0,
2022,1,2022-01,대구,24.393548387096775,37.514516129032266,36.75,51.0,4.0,0.0
2022,2,2022-02,대구,21.696428571428573,35.57857142857143,37.4,56.89,4.0,0.0
2022,3,2022-03,대구,21.786482334869437,41.86635944700461,37.23809523809524,69.28571428571429,6.0,0.0
2022,4,2022-04,대구,16.849206349206348,36.32222222222222,24.252380952380953,50.723809523809535,0.0,0.0
2022,5,2022-05,대구,16.797235023041473,33.48079877112134,24.238095238095237,46.095238095238095,1.0,0.0
2022,7,2022-07,대구,12.058371735791091,,17.571428571428573,,0.0,
2022,8,2022-08,대구,9.210445468509985,18.13978494623656,14.80952380952381,26.238095238095237,0.0,0.0
2022,9,2022-09,대구,9.238095238095237,20.355555555555554,16.62857142857143,28.96666666666667,0.0,0.0
2022,10,2022-10,대구,12.337941628264211,,21.38095238095238,,0.0,
2022,11,2022-11,대구,23.660000000000004,39.401666666666664,35.27,53.245000000000005,4.0,0.0
2022,12,2022-12,대구,20.666129032258063,,33.45,,2.0,
2023,1,2023-01,대구,23.477726574500767,42.12288786482335,41.0,71.61904761904762,7.0,0.0
2023,2,2023-02,대구,27.348639455782312,42.426870748299315,44.19047619047619,61.17619047619048,9.0,0.0
2023,3,2023-03,대구,24.524926686217007,60.13049853372434,35.40909090909091,91.9090909090909,5.0,2.0
2023,4,2023-04,대구,19.468181818181826,66.5409090909091,32.10454545454546,127.80909090909098,1.0,4.0
2023,5,2023-05,대구,16.643695014662757,34.769794721407635,24.681818181818183,50.59090909090909,1.0,1.0
2023,6,2023-06,대구,14.037878787878787,25.04090909090909,19.700000000000003,33.29090909090909,0.0,0.0
2023,7,2023-07,대구,13.798036465638146,23.479663394109398,22.652173913043477,34.65217391304348,0.0,0.0
2023,8,2023-08,대구,10.141654978962134,,15.91304347826087,,0.0,
2023,9,2023-09,대구,8.672463768115941,17.327536231884057,15.347826086956523,25.056521739130435,0.0,0.0
2023,10,2023-10,대구,13.503506311360448,26.028050490883594,20.956521739130434,35.78260869565217,0.0,0.0
2023,11,2023-11,대구,17.51818181818182,30.69848484848485,27.463636363636365,49.02727272727273,1.0,0.0
2023,12,2023-12,대구,22.236070381231674,37.05425219941348,43.27272727272727,66.22727272727273,5.0,0.0
2024,1,2024-01,대구,21.737727910238426,33.50490883590463,35.391304347826086,55.30434782608695,4.0,0.0
2024,2,2024-02,대구,15.588571428571427,24.315714285714286,29.008,41.507999999999996,2.0,0.0
2024,3,2024-03,대구,18.218064516129033,41.34838709677419,25.92,69.68,1.0,1.0
2024,4,2024-04,대구,19.910666666666664,52.973333333333336,28.236000000000015,82.18400000000008,3.0,3.0
2024,5,2024-05,대구,12.923870967741939,28.721290322580643,18.8,36.4,0.0,0.0
2024,6,2024-06,대구,14.253333333333336,27.176,21.544000000000008,43.32,0.0,0.0
2024,7,2024-07,대구,7.901935483870969,15.734193548387097,14.2,24.56,0.0,0.0
2024,8,2024-08,대구,9.605161290322581,16.938064516129035,14.64,23.56,0.0,0.0
2024,9,2024-09,대구,8.066666666666666,15.97466666666667,14.348,23.104000000000003,0.0,0.0
2024,10,2024-10,대구,10.220645161290323,19.792258064516126,15.36,26.72,0.0,0.0
2024,11,2024-11,대구,14.088,25.514666666666663,19.66,34.34,0.0,0.0
2024,12,2024-12,대구,15.138064516129033,27.286451612903228,24.12,38.2,0.0,0.0
2025,1,2025-01,대구,,35.609032258064516,,58.08,,0.0
2025,2,2025-02,대구,,31.24,,51.308,,0.0
2025,3,2025-03,대구,,39.52233250620346,,56.23076923076923,,1.0
2025,4,2025-04,대구,,37.68333333333333,,58.111538461538466,,0.0
2025,5,2025-05,대구,,27.856079404466502,,41.84615384615385,,0.0
2025,6,2025-06,대구,,26.98589743589743,,37.05769230769231,,0.0
2025,7,2025-07,대구,,19.12655086848636,,27.26923076923077,,0.0
2025,8,2025-08,대구,,17.539354838709677,,25.24,,0.0
2025,9,2025-09,대구,,16.404000000000003,,23.380000000000003,,0.0
2025,10,2025-10,대구,,17.235732009925556,,28.653846153846153,,0.0
2025,11,2025-11,대구,,35.58717948717949,,48.80384615384616,,0.0
2025,12,2025-12,대구,,1.6104218362282878,,0.0,,0.0
2018,1,2018-01,대전,30.05865102639296,56.48064516129031,44.90909090909091,80.9,9.0,2.0
2018,2,2018-02,대전,28.220779220779217,56.52142857142858,46.43636363636364,75.27,6.0,0.0
2018,3,2018-03,대전,27.715542521994138,52.46451612903226,46.81818181818182,80.6,9.0,0.0
2018,4,2018-04,대전,22.269696969696966,59.54999999999999,32.42727272727273,98.82,2.0,3.0
2018,5,2018-05,대전,19.560117302052785,47.66451612903226,33.72727272727273,71.9,2.0,0.0
2018,6,2018-06,대전,20.233333333333334,39.68666666666666,31.854545454545452,57.56,1.0,0.0
2018,7,2018-07,대전,14.076246334310852,26.593548387096774,26.636363636363637,42.5,1.0,0.0
2018,8,2018-08,대전,10.976539589442813,22.43870967741936,18.09090909090909,31.6,0.0,0.0
2018,9,2018-09,대전,8.933333333333334,21.039999999999996,16.081818181818182,33.82,0.0,0.0
2018,10,2018-10,대전,16.70967741935484,31.322580645161285,27.818181818181817,46.2,2.0,0.0
2018,11,2018-11,대전,28.592307692307696,53.35555555555557,37.66153846153846,86.36666666666667,4.0,2.0
2018,12,2018-12,대전,27.560794044665013,49.97849462365592,42.61538461538461,79.91666666666667,9.0,0.0
2019,1,2019-01,대전,35.220843672456574,67.75537634408602,56.07692307692308,98.0,12.0,3.0
2019,2,2019-02,대전,35.48626373626373,63.0625,55.861538461538466,93.80833333333334,11.0,3.0
2019,3,2019-03,대전,39.51116625310173,68.4247311827957,89.76923076923077,138.5,12.0,6.0
2019,4,2019-04,대전,16.77435897435897,40.67222222222223,22.153846153846157,59.18333333333334,0.0,0.0
2019,5,2019-05,대전,22.558312655086848,46.41397849462367,37.23076923076923,63.333333333333336,5.0,0.0
2019,6,2019-06,대전,18.653846153846153,30.688888888888886,24.907692307692308,43.38333333333333,1.0,0.0
2019,7,2019-07,대전,13.193548387096774,23.448924731182796,27.076923076923077,37.25,0.0,0.0
2019,8,2019-08,대전,14.856079404466502,23.241935483870968,22.307692307692307,35.166666666666664,1.0,0.0
2019,9,2019-09,대전,11.84871794871795,21.70833333333333,21.276923076923087,32.56666666666668,0.0,0.0
2019,10,2019-10,대전,14.920595533498759,28.548387096774192,21.307692307692307,42.416666666666664,0.0,0.0
2019,11,2019-11,대전,21.541025641025637,43.391666666666666,27.91538461538463,73.09166666666667,3.0,1.0
2019,12,2019-12,대전,25.682382133995038,41.370967741935466,38.92307692307692,64.91666666666667,5.0,0.0
2020,1,2020-01,대전,25.905707196029773,41.97849462365592,38.38461538461539,58.5,7.0,0.0
2020,2,2020-02,대전,24.219780219780215,39.4404761904762,41.50000000000001,66.31666666666668,5.0,0.0
2020,3,2020-03,대전,20.74441687344913,40.15591397849464,29.076923076923077,56.25,0.0,0.0
2020,4,2020-04,대전,17.892307692307693,40.7361111111111,24.43846153846154,56.96666666666668,0.0,0.0
2020,5,2020-05,대전,17.372208436724566,32.20698924731183,23.692307692307693,48.083333333333336,0.0,0.0
2020,6,2020-06,대전,19.405128205128207,34.88055555555556,30.053846153846155,62.20000000000001,0.0,0.0
2020,7,2020-07,대전,9.114143920595533,14.680107526881722,18.076923076923077,27.666666666666668,0.0,0.0
2020,8,2020-08,대전,10.734491315136475,19.68817204301075,17.0,28.75,0.0,0.0
2020,9,2020-09,대전,11.07948717948718,19.43888888888889,20.392307692307693,31.016666666666673,0.0,0.0
2020,10,2020-10,대전,17.602977667493796,32.892473118279575,31.23076923076923,49.916666666666664,2.0,0.0
2020,11,2020-11,대전,18.72142857142857,35.356410256410264,32.17142857142858,55.12307692307692,1.0,0.0
2020,12,2020-12,대전,21.18433179723502,38.92803970223325,34.142857142857146,55.30769230769231,3.0,0.0
2021,1,2021-01,대전,19.44930875576037,40.53349875930521,30.785714285714285,72.3076923076923,0.0,0.0
2021,2,2021-02,대전,22.438775510204085,43.368131868131876,40.707142857142856,69.7923076923077,6.0,0.0
2021,3,2021-03,대전,23.693548387096772,63.58808933002481,38.285714285714285,90.23076923076923,7.0,2.0
2021,4,2021-04,대전,15.271428571428569,40.98717948717949,23.07857142857143,60.91538461538464,0.0,0.0
2021,5,2021-05,대전,18.24884792626728,55.764267990074444,29.571428571428573,102.84615384615384,2.0,4.0
2021,6,2021-06,대전,18.46428571428571,31.025641025641026,27.514285714285716,45.300000000000004,0.0,0.0
2021,7,2021-07,대전,9.66589861751152,15.78411910669975,14.0,20.923076923076923,0.0,0.0
2021,8,2021-08,대전,8.63594470046083,13.813895781637715,16.214285714285715,29.46153846153846,0.0,0.0
2021,9,2021-09,대전,8.3,15.389743589743592,13.014285714285716,24.861538461538462,0.0,0.0
2021,10,2021-10,대전,15.43778801843318,27.00744416873449,25.214285714285715,37.38461538461539,0.0,0.0
2021,11,2021-11,대전,19.935714285714287,38.294871794871796,30.371428571428574,57.66923076923078,2.0,0.0
2021,12,2021-12,대전,21.23041474654378,40.40446650124069,34.357142857142854,62.84615384615385,3.0,0.0
2022,1,2022-01,대전,25.695852534562206,45.03970223325062,45.714285714285715,68.46153846153847,5.0,1.0
2022,2,2022-02,대전,23.752551020408166,40.61813186813187,44.785714285714285,67.06153846153846,6.0,0.0
2022,3,2022-03,대전,24.00691244239632,44.826302729528535,38.42857142857143,67.3076923076923,6.0,1.0
2022,4,2022-04,대전,18.14761904761905,39.49230769230768,27.371428571428574,52.738461538461536,1.0,1.0
2022,5,2022-05,대전,15.52073732718894,31.538461538461544,21.142857142857142,42.76923076923077,0.0,0.0
2022,6,2022-06,대전,10.976190476190478,21.0025641025641,20.3,33.892307692307696,0.0,0.0
2022,7,2022-07,대전,12.864055299539169,20.77667493796526,20.285714285714285,28.923076923076923,0.0,0.0
2022,8,2022-08,대전,8.131336405529954,15.104218362282879,12.357142857142858,21.0,0.0,0.0
2022,9,2022-09,대전,10.609523809523811,19.343589743589746,16.85,25.78461538461539,0.0,0.0
2022,10,2022-10,대전,14.382488479262674,24.049627791563278,25.142857142857142,36.53846153846154,0.0,0.0
2022,11,2022-11,대전,24.478571428571424,40.1,41.77142857142858,57.96923076923077,4.0,0.0
2022,12,2022-12,대전,21.776497695852534,35.92803970223326,29.928571428571427,45.46153846153846,1.0,0.0
2023,1,2023-01,대전,23.599078341013826,44.73697270471463,34.357142857142854,76.15384615384616,3.0,2.0
2023,2,2023-02,대전,30.561224489795922,46.94230769230769,47.728571428571435,66.23846153846155,8.0,0.0
2023,3,2023-03,대전,28.426267281105996,65.0347394540943,43.642857142857146,85.92307692307692,11.0,1.0
2023,4,2023-04,대전,22.319047619047616,67.86410256410257,34.05000000000001,142.90000000000003,3.0,5.0
2023,5,2023-05,대전,16.216589861751153,34.53598014888336,23.357142857142858,46.0,0.0,1.0
2023,6,2023-06,대전,15.335714285714287,24.951282051282057,19.385714285714286,30.030769230769234,0.0,0.0
2023,7,2023-07,대전,11.7926267281106,21.394540942928035,20.071428571428573,33.07692307692308,0.0,0.0
2023,8,2023-08,대전,12.854838709677418,20.702233250620345,20.357142857142858,31.384615384615383,0.0,0.0
2023,9,2023-09,대전,11.057142857142859,19.220512820512816,19.1,30.56153846153846,0.0,0.0
2023,10,2023-10,대전,14.516129032258066,26.707196029776682,24.071428571428573,42.69230769230769,0.0,0.0
2023,11,2023-11,대전,15.583333333333334,27.692307692307693,23.485714285714295,40.53846153846154,0.0,0.0
2023,12,2023-12,대전,21.753456221198153,35.523573200992566,39.92857142857143,64.46153846153847,4.0,0.0
2024,1,2024-01,대전,21.56451612903226,34.32009925558312,35.785714285714285,54.07692307692308,4.0,0.0
2024,2,2024-02,대전,18.966836734693878,29.087912087912088,36.128571428571426,52.338461538461544,4.0,0.0
2024,3,2024-03,대전,19.248847926267285,42.513647642679885,27.071428571428573,81.92307692307692,2.0,1.0
2024,4,2024-04,대전,17.952380952380953,45.092307692307685,30.65714285714286,60.83846153846154,1.0,2.0
2024,5,2024-05,대전,14.251152073732722,28.468982630272958,22.785714285714285,40.69230769230769,0.0,0.0
2024,6,2024-06,대전,15.55,27.035897435897432,21.771428571428572,37.3923076923077,0.0,0.0
2024,7,2024-07,대전,8.09216589861751,14.665012406947891,13.857142857142858,23.615384615384617,0.0,0.0
2024,8,2024-08,대전,11.903225806451612,19.161290322580644,18.714285714285715,28.076923076923077,0.0,0.0
2024,9,2024-09,대전,8.297619047619047,14.515384615384615,14.514285714285714,22.74615384615385,0.0,0.0
2024,10,2024-10,대전,11.145161290322577,19.20347394540943,19.142857142857142,31.23076923076923,0.0,0.0
2024,11,2024-11,대전,14.090476190476192,24.335897435897436,19.05714285714286,33.861538461538466,0.0,0.0
2024,12,2024-12,대전,15.288018433179724,29.362282878411907,22.428571428571427,45.0,0.0,0.0
2025,1,2025-01,대전,,33.67511520737327,,50.857142857142854,,0.0
2025,2,2025-02,대전,,32.42602040816327,,49.37142857142858,,0.0
2025,3,2025-03,대전,,46.75576036866361,,76.5,,1.0
2025,4,2025-04,대전,,37.96666666666667,,54.61428571428572,,0.0
2025,5,2025-05,대전,,28.511520737327185,,39.07142857142857,,0.0
2025,6,2025-06,대전,,25.647619047619045,,38.44285714285715,,0.0
2025,7,2025-07,대전,,17.75115207373272,,25.642857142857142,,0.0
2025,8,2025-08,대전,,16.202764976958523,,22.857142857142858,,0.0
2025,9,2025-09,대전,,15.009523809523808,,20.79285714285714,,0.0
2025,10,2025-10,대전,,16.283410138248847,,27.285714285714285,,0.0
2025,11,2025-11,대전,,36.32380952380952,,55.00000000000001,,0.0
2025,12,2025-12,대전,,2.317972350230415,,0.0,,0.0
2018,1,2018-01,부산,26.51319648093842,44.235483870967734,43.90909090909091,72.15,7.0,0.0
2018,2,2018-02,부산,30.44727891156462,52.93045112781955,54.06666666666667,79.98947368421052,10.0,0.0
2018,3,2018-03,부산,25.09237536656892,43.32096774193548,46.09090909090909,73.85,8.0,0.0
2018,4,2018-04,부산,27.44242424242424,63.975,42.64090909090909,91.16,7.0,2.0
2018,5,2018-05,부산,24.02346041055718,45.05483870967741,39.04545454545455,71.35,6.0,0.0
2018,6,2018-06,부산,25.034848484848485,40.45666666666667,41.38181818181818,61.400000000000006,7.0,0.0
2018,7,2018-07,부산,21.627565982404693,33.99516129032258,37.09090909090909,51.2,6.0,0.0
2018,8,2018-08,부산,14.309957924263676,27.37327188940092,21.91304347826087,34.095238095238095,0.0,0.0
2018,9,2018-09,부산,13.994202898550721,25.83809523809524,22.130434782608695,37.75714285714287,1.0,0.0
2018,10,2018-10,부산,17.165497896213186,31.682027649769587,28.26086956521739,51.095238095238095,2.0,0.0
2018,11,2018-11,부산,26.794202898550726,47.27460317460317,37.34782608695653,68.39523809523813,5.0,2.0
2018,12,2018-12,부산,23.103786816269288,40.4516129032258,35.17391304347826,78.61904761904762,4.0,1.0
2019,1,2019-01,부산,28.88479262672811,48.51305683563748,48.04761904761905,76.33333333333333,7.0,0.0
2019,2,2019-02,부산,28.656462585034014,48.58843537414966,40.9952380952381,70.98571428571428,6.0,0.0
2019,3,2019-03,부산,30.24270353302612,51.40245775729646,53.857142857142854,85.42857142857143,8.0,0.0
2019,4,2019-04,부산,19.83809523809523,40.19047619047619,30.552380952380954,61.98571428571429,2.0,0.0
2019,5,2019-05,부산,24.153609831029186,43.91705069124424,36.42857142857143,61.714285714285715,6.0,0.0
2019,6,2019-06,부산,20.64920634920634,30.82380952380952,36.35714285714286,47.485714285714295,4.0,0.0
2019,7,2019-07,부산,16.750350631136044,25.098176718092557,31.52173913043478,42.08695652173913,1.0,0.0
2019,8,2019-08,부산,,29.51612903225806,,36.47826086956522,,0.0
2019,9,2019-09,부산,,23.9768115942029,,32.29565217391304,,0.0
2019,10,2019-10,부산,12.824684431977557,26.845722300140245,17.08695652173913,34.869565217391305,0.0,0.0
2019,11,2019-11,부산,,34.63623188405798,,47.54782608695653,,0.0
2019,12,2019-12,부산,,35.11781206171107,,51.56521739130435,,0.0
2020,1,2020-01,부산,21.31276297335203,31.991584852734924,35.30434782608695,46.04347826086956,4.0,0.0
2020,2,2020-02,부산,22.5776397515528,34.930124223602476,36.91739130434783,54.947826086956525,4.0,0.0
2020,3,2020-03,부산,,32.46650124069478,,43.26923076923077,,0.0
2020,4,2020-04,부산,,36.53333333333333,,49.95384615384616,,0.0
2020,5,2020-05,부산,17.08436724565757,32.04342431761787,23.307692307692307,43.03846153846154,0.0,0.0
2020,6,2020-06,부산,14.987179487179487,27.05769230769231,23.60000000000001,40.06923076923077,0.0,0.0
2020,7,2020-07,부산,10.344913151364766,18.575682382133998,15.73076923076923,23.846153846153847,0.0,0.0
2020,8,2020-08,부산,,30.74432497013142,,48.0,,0.0
2020,9,2020-09,부산,12.41111111111111,23.569135802469138,23.914814814814815,37.04814814814816,0.0,0.0
2020,10,2020-10,부산,,29.527252502780865,,38.172413793103445,,0.0
2020,11,2020-11,부산,16.68390804597701,31.482758620689655,25.306896551724144,45.182758620689654,0.0,0.0
2020,12,2020-12,부산,21.34927697441602,33.152391546162406,33.44827586206897,47.37931034482759,2.0,0.0
2021,1,2021-01,부산,,36.701890989988875,,71.44827586206897,,0.0
2021,2,2021-02,부산,,36.998768472906406,,54.70344827586207,,0.0
2021,3,2021-03,부산,,60.878754171301445,,82.75862068965517,,2.0
2021,4,2021-04,부산,15.657471264367814,37.23793103448276,23.200000000000003,64.19310344827586,0.0,0.0
2021,5,2021-05,부산,,36.70634037819801,,65.86206896551724,,1.0
2021,6,2021-06,부산,15.264367816091955,26.181609195402302,22.59655172413793,41.87931034482759,0.0,0.0
2021,7,2021-07,부산,,16.39933259176863,,22.275862068965516,,0.0
2021,8,2021-08,부산,9.687430478309231,17.741935483870968,15.275862068965518,24.862068965517242,0.0,0.0
2021,9,2021-09,부산,,15.440229885057473,,21.306896551724137,,0.0
2021,10,2021-10,부산,11.271592091571279,19.30593132154006,18.225806451612904,29.64516129032258,0.0,0.0
2021,11,2021-11,부산,17.90537634408602,32.873118279569894,30.358064516129033,54.2,1.0,0.0
2021,12,2021-12,부산,17.34629981024668,28.85104364326376,28.352941176470587,44.23529411764706,1.0,0.0
2022,1,2022-01,부산,19.047438330170777,28.56641366223909,35.205882352941174,46.794117647058826,4.0,0.0
2022,2,2022-02,부산,17.675420168067227,27.547268907563023,27.25294117647059,39.4264705882353,2.0,0.0
2022,3,2022-03,부산,19.074003795066417,35.24003795066413,35.529411764705884,59.55882352941177,4.0,0.0
2022,4,2022-04,부산,14.238235294117647,29.31274509803922,21.544117647058826,43.294117647058826,0.0,0.0
2022,5,2022-05,부산,15.962049335863378,28.94307400379507,22.08823529411765,38.0,1.0,0.0
2022,6,2022-06,부산,9.465686274509805,17.71568627450981,15.738235294117649,24.558823529411764,0.0,0.0
