year,month,ym,sido_name,resp_total,pm25_mean,pm10_mean,pm25_p90,pm10_p90,pm25_alert_days,pm10_alert_days,t_mean_month,rh_mean_month,precip_sum_month,wind_mean_month,population,resp_rate_total
2024,11,2024-11,경북,63138,14.819496855345916,26.771698113207545,19.08867924528302,34.071698113207546,0.0,0.0,10.275,71.25,35.825,1.975,2533979,2491.654429653916
2024,12,2024-12,경북,77442,17.350496277915635,29.916253101736967,24.942307692307693,39.96153846153846,0.0,0.0,2.625,48.5,5.775,2.5,2531384,3059.2750843017097
2018,1,2018-01,광주,47072,28.648745519713263,46.516129032258064,47.11111111111112,81.875,10.0,1.0,-0.2,67.0,38.8,1.5,1464037,3215.219287490685
2018,2,2018-02,광주,31143,30.694444444444446,51.71428571428572,53.16666666666666,78.41250000000001,8.0,1.0,1.8,54.0,22.0,1.6,1463100,2128.562640967808
2018,3,2018-03,광주,30104,31.14336917562724,48.70161290322581,59.888888888888886,89.625,10.0,1.0,10.0,72.0,115.8,1.8,1462033,2059.050650703507
2018,4,2018-04,광주,30864,24.229629629629628,56.016666666666666,37.422222222222224,87.525,6.0,2.0,15.1,67.0,127.4,1.7,1460972,2112.566154587494
2018,5,2018-05,광주,28407,21.0573476702509,41.11290322580645,32.888888888888886,62.0,1.0,0.0,19.5,74.0,85.4,1.6,1460564,1944.9336009924934
2018,6,2018-06,광주,21979,26.140740740740743,42.083333333333336,43.04444444444445,60.7625,6.0,0.0,23.6,74.0,222.4,1.5,1460745,1504.6431786519893
2018,7,2018-07,광주,18528,14.831541218637994,26.616935483870968,27.11111111111111,39.875,1.0,0.0,28.3,79.0,84.5,1.7,1461203,1267.9963016774534
2018,8,2018-08,광주,17009,13.064516129032258,24.596774193548388,17.333333333333332,30.875,0.0,0.0,28.4,78.0,397.1,2.0,1461463,1163.8337747859507
2018,9,2018-09,광주,24960,13.95925925925926,26.5625,19.63333333333334,37.55,0.0,0.0,21.6,78.0,129.7,1.5,1461790,1707.495604703822
2018,10,2018-10,광주,30426,18.046594982078854,33.564516129032256,26.77777777777778,48.25,3.0,0.0,14.5,72.0,125.2,1.4,1461904,2081.258413685167
2018,11,2018-11,광주,33544,34.20740740740741,57.32083333333333,44.63333333333335,85.32500000000005,12.0,3.0,9.9,70.0,47.2,1.0,1461009,2295.947526675058
2018,12,2018-12,광주,42503,27.01433691756272,46.20967741935484,51.333333333333336,86.125,7.0,1.0,3.2,62.0,32.4,1.7,1459336,2912.488967585258
2019,1,2019-01,광주,35069,32.67741935483871,55.314516129032256,57.77777777777778,85.0,12.0,2.0,1.8,59.0,16.4,1.4,1459832,2402.26272612191
2019,2,2019-02,광주,23591,34.96031746031746,61.45982142857143,60.02222222222222,89.8375,10.0,2.0,3.6,58.0,37.0,1.5,1459208,1616.6989216067896
2019,3,2019-03,광주,31131,40.129032258064505,67.50806451612904,101.55555555555556,143.5,12.0,5.0,8.4,61.0,33.9,1.7,1458930,2133.8241039666054
2019,4,2019-04,광주,37828,21.6962962962963,46.0625,31.53333333333333,67.97500000000004,1.0,1.0,13.0,67.0,84.7,1.5,1458940,2592.8413779867574
2019,5,2019-05,광주,29680,24.103942652329746,51.30241935483871,40.333333333333336,68.0,6.0,0.0,19.2,58.0,78.8,1.6,1459003,2034.2658651147392
2019,6,2019-06,광주,21478,25.848148148148145,42.46666666666667,36.144444444444446,55.3375,4.0,0.0,22.0,79.0,158.0,1.3,1459024,1472.079965785347
2019,7,2019-07,광주,20449,16.88888888888889,29.826612903225808,30.55555555555556,47.125,1.0,0.0,25.3,84.0,242.2,1.8,1459486,1401.1097057457214
2019,8,2019-08,광주,18121,17.483870967741936,31.43548387096774,29.0,43.375,0.0,0.0,27.0,80.0,64.8,1.5,1459438,1241.6423308150122
2019,9,2019-09,광주,23954,15.08888888888889,28.175,24.322222222222223,37.8,1.0,0.0,22.9,82.0,165.8,1.6,1459632,1641.0985782717835
2019,10,2019-10,광주,30919,16.949820788530467,34.70161290322581,27.11111111111111,51.625,0.0,0.0,17.1,74.0,149.9,1.2,1459360,2118.6684574059864
2019,11,2019-11,광주,32914,18.95555555555556,38.19583333333333,27.20000000000001,60.825,3.0,1.0,10.8,66.0,22.8,1.2,1458915,2256.0601542927448
2019,12,2019-12,광주,37166,17.14076246334311,25.56129032258064,26.454545454545453,35.6,1.0,0.0,4.8,62.0,31.6,1.3,1456468,2551.7896720010326
2020,1,2020-01,광주,38077,27.48680351906159,38.05806451612902,50.45454545454545,67.2,9.0,0.0,4.6,68.0,74.9,1.4,1456688,2613.943411355074
2020,2,2020-02,광주,23033,22.006493506493506,34.56428571428572,42.48181818181818,58.69,4.0,0.0,5.3,67.0,47.8,1.4,1456121,1581.8053582085556
2020,3,2020-03,광주,15139,18.873900293255133,36.16774193548387,25.90909090909091,50.4,1.0,0.0,9.0,58.0,43.5,1.7,1455705,1039.977193181311
2020,4,2020-04,광주,12574,17.684848484848484,37.02,25.5,50.97,0.0,0.0,11.5,52.0,55.3,1.8,1456096,863.5419642660922
2020,5,2020-05,광주,14535,17.809384164222873,30.354838709677423,26.727272727272727,41.8,0.0,0.0,18.8,73.0,96.8,1.7,1455533,998.6032607986216
2020,6,2020-06,광주,14147,18.41515151515152,31.70333333333333,28.927272727272733,57.99,0.0,0.0,23.6,79.0,199.9,1.6,1455048,972.2703306007774
2020,7,2020-07,광주,11467,9.096774193548388,14.887096774193548,18.09090909090909,26.0,0.0,0.0,23.4,91.0,533.3,1.5,1454709,788.2676191595708
2020,8,2020-08,광주,10007,12.7683284457478,19.70967741935484,22.09090909090909,30.5,0.0,0.0,27.6,89.0,738.1,2.2,1454154,688.166452796609
2020,9,2020-09,광주,12489,13.436363636363636,21.25,21.89090909090909,31.56000000000001,0.0,0.0,21.3,85.0,178.3,1.5,1453952,858.9692094374504
2020,10,2020-10,광주,16287,18.20234604105572,31.68064516129032,28.09090909090909,48.6,2.0,0.0,15.7,64.0,12.1,1.2,1452994,1120.9268586105654
2020,11,2020-11,광주,18371,19.611111111111107,32.04545454545455,35.30833333333334,51.16363636363637,4.0,0.0,10.5,63.0,28.3,1.4,1451993,1265.2264852516507
2020,12,2020-12,광주,13734,22.18663594470046,33.650124069478906,37.5,53.23076923076923,5.0,0.0,2.7,62.0,18.7,1.4,1450062,947.1319157387753
2021,1,2021-01,광주,10139,22.718894009216587,37.41439205955335,35.642857142857146,66.84615384615384,5.0,0.0,1.4,71.0,33.0,1.5,1449115,699.6684183104861
2021,2,2021-02,광주,9283,25.035714285714285,41.1978021978022,41.69285714285714,61.43076923076923,7.0,0.0,5.1,59.0,31.1,1.5,1447953,641.1119697945996
2021,3,2021-03,광주,14307,27.442396313364053,67.14640198511167,42.07142857142857,79.46153846153847,7.0,2.0,10.6,65.0,122.4,1.5,1445473,989.7798160187012
2021,4,2021-04,광주,15428,18.019047619047623,40.61794871794872,29.02142857142857,59.85384615384617,0.0,0.0,14.9,52.0,34.2,1.4,1444787,1067.839065550839
2021,5,2021-05,광주,12912,20.412442396313363,50.78660049627792,27.785714285714285,100.76923076923076,2.0,4.0,18.4,68.0,139.4,1.4,1443154,894.7070097855114
2021,6,2021-06,광주,12069,17.235714285714284,27.94615384615384,23.592857142857145,44.33076923076924,0.0,0.0,23.3,76.0,118.1,1.3,1442647,836.587190074911
2021,7,2021-07,광주,10462,9.9815668202765,15.801488833746896,16.285714285714285,23.384615384615383,1.0,0.0,27.0,82.0,227.6,1.5,1442482,725.2776811079792
2021,8,2021-08,광주,9273,9.813364055299536,17.411910669975185,13.285714285714286,22.692307692307693,0.0,0.0,25.8,88.0,338.7,1.3,1441970,643.0785661282829
2021,9,2021-09,광주,13525,,15.36923076923077,,19.446153846153848,,0.0,22.9,84.0,131.1,1.5,1442827,937.3958208433859
2021,10,2021-10,광주,15837,15.029953917050692,26.0,22.928571428571427,38.53846153846154,0.0,0.0,17.2,77.0,35.3,1.2,1442454,1097.920626931604
2021,11,2021-11,광주,20502,21.76428571428572,35.76923076923077,33.92142857142858,57.32307692307693,3.0,0.0,10.2,78.0,85.8,1.0,1442138,1421.639260597807
2021,12,2021-12,광주,16812,23.19585253456221,35.62531017369727,40.85714285714285,58.84615384615385,6.0,0.0,4.1,71.0,7.1,1.2,1441611,1166.1953189868834
2022,1,2022-01,광주,15300,23.730414746543783,33.19106699751862,42.92857142857143,53.07692307692308,5.0,0.0,1.6,59.0,0.3,1.2,1441636,1061.294251808362
2022,2,2022-02,광주,21241,24.538265306122447,34.74175824175824,52.18571428571429,66.66153846153847,6.0,0.0,1.8,56.0,2.7,1.5,1440032,1475.0366658518699
2022,3,2022-03,광주,41698,21.52534562211981,39.05210918114143,33.642857142857146,59.84615384615385,2.0,1.0,9.6,68.0,105.2,1.4,1438463,2898.7884985571404
2022,4,2022-04,광주,31433,17.49285714285714,34.48974358974359,23.892857142857142,41.323076923076925,0.0,0.0,15.5,60.0,49.4,1.4,1436916,2187.532186989358
2022,5,2022-05,광주,20180,16.668202764976957,30.56079404466502,22.642857142857142,40.69230769230769,0.0,0.0,19.3,59.0,0.4,1.3,1436012,1405.280735815578
2022,6,2022-06,광주,16015,12.15952380952381,20.217948717948723,18.98571428571429,30.46923076923077,0.0,0.0,23.8,83.0,131.7,1.9,1435378,1115.7339739079184
2022,7,2022-07,광주,18846,12.264976958525343,18.617866004962774,18.571428571428573,25.384615384615383,0.0,0.0,27.0,88.0,169.0,1.5,1434703,1313.5819748059355
2022,8,2022-08,광주,25288,8.953917050691246,16.655086848635236,11.928571428571429,20.692307692307693,0.0,0.0,26.9,90.0,106.4,1.8,1434397,1762.9707814503238
2022,9,2022-09,광주,21657,12.585714285714287,21.110256410256408,19.550000000000004,31.107692307692307,0.0,0.0,23.1,77.0,89.2,1.5,1432856,1511.4568386495223
2022,10,2022-10,광주,24513,14.778801843317977,25.51612903225806,23.642857142857142,33.92307692307692,0.0,0.0,16.0,65.0,38.3,1.1,1432651,1711.0238292508084
2022,11,2022-11,광주,30323,21.68809523809524,35.533333333333324,31.47857142857143,47.8,1.0,0.0,11.8,62.0,46.7,1.0,1432049,2117.455478129589
2022,12,2022-12,광주,35221,20.184331797235025,34.084367245657575,30.642857142857142,43.23076923076923,2.0,1.0,1.1,63.0,30.6,1.2,1431050,2461.199818315223
2023,1,2023-01,광주,29500,23.313364055299544,48.1985111662531,36.42857142857143,74.84615384615384,4.0,3.0,1.7,62.0,26.8,1.2,1429816,2063.202537948939
2023,2,2023-02,광주,23770,27.07397959183673,42.8901098901099,36.207142857142856,54.67692307692308,5.0,0.0,4.2,55.0,14.8,1.1,1428927,1663.485958344968
2023,3,2023-03,광주,29998,26.032258064516125,63.24813895781637,40.142857142857146,94.0,7.0,2.0,11.2,47.0,34.8,1.2,1427508,2101.4243002491053
2023,4,2023-04,광주,32988,21.30476190476191,61.15897435897435,33.25714285714286,101.77692307692308,3.0,4.0,14.7,64.0,66.5,1.4,1426625,2312.3105230877068
2023,5,2023-05,광주,30702,14.07142857142857,31.220843672456574,22.785714285714285,45.15384615384615,0.0,1.0,19.4,74.0,190.1,1.2,1425739,2153.409565144813
2023,6,2023-06,광주,22600,12.407142857142857,22.661538461538463,16.671428571428574,30.49230769230769,0.0,0.0,23.4,80.0,441.2,1.1,1424818,1586.167496480252
2023,7,2023-07,광주,24572,10.03917050691244,17.833746898263026,16.0,25.23076923076923,0.0,0.0,26.3,94.0,684.6,1.3,1424305,1725.192286764422
2023,8,2023-08,광주,23627,11.248847926267285,18.543424317617863,17.0,28.76923076923077,0.0,0.0,27.3,90.0,341.2,1.0,1423810,1659.4208496920237
2023,9,2023-09,광주,21981,11.0,19.06410256410257,15.942857142857145,25.20769230769231,0.0,0.0,23.8,88.0,152.5,1.0,1422999,1544.695393320726
2023,10,2023-10,광주,30673,14.68663594470046,27.67741935483871,20.214285714285715,37.30769230769231,0.0,0.0,16.6,76.0,11.5,0.9,1421760,2157.3964663515644
2023,11,2023-11,광주,36463,15.226190476190474,26.41538461538461,21.571428571428573,33.01538461538462,1.0,0.0,9.9,75.0,71.9,1.3,1420822,2566.3313208832633
2023,12,2023-12,광주,39857,20.511520737327185,32.44913151364764,37.85714285714285,61.46153846153846,5.0,0.0,4.8,83.0,80.2,1.2,1419237,2808.3399742255874
2024,1,2024-01,광주,36286,17.61520737327189,28.02481389578164,28.071428571428573,43.69230769230769,1.0,0.0,3.0,75.0,31.1,1.2,1418241,2558.521436060585
2024,2,2024-02,광주,26120,18.706632653061224,27.90659340659341,46.49285714285715,64.47692307692307,5.0,0.0,6.1,83.0,111.3,1.3,1417031,1843.290654897458
2024,3,2024-03,광주,28630,18.617511520737327,39.48138957816377,30.928571428571427,74.61538461538461,2.0,0.0,8.2,71.0,79.5,1.5,1415774,2022.215410086638
2024,4,2024-04,광주,27471,16.657142857142855,41.810256410256414,24.72142857142857,56.892307692307696,2.0,2.0,16.6,76.0,79.6,1.2,1414862,1941.6027852893073
2024,5,2024-05,광주,24954,13.841013824884795,29.957816377171216,23.428571428571427,40.15384615384615,0.0,0.0,19.2,73.0,102.0,1.4,1414254,1764.4638091884483
2024,6,2024-06,광주,18209,12.585714285714284,25.04615384615385,18.92857142857143,36.45384615384616,0.0,0.0,23.8,77.0,149.1,1.3,1413606,1288.124130769111
2024,7,2024-07,광주,22996,6.096774193548386,14.42183622828784,10.714285714285714,21.692307692307693,0.0,0.0,26.9,87.0,250.4,1.9,1412986,1627.4754314621662
2024,8,2024-08,광주,27029,12.066820276497698,19.53101736972705,18.0,25.53846153846154,0.0,0.0,28.5,76.0,132.1,1.3,1412063,1914.1497227814907
2024,9,2024-09,광주,18105,9.90952380952381,16.423076923076923,15.25,24.00769230769231,0.0,0.0,26.3,75.0,181.4,1.1,1411357,1282.807964250009
2024,10,2024-10,광주,24459,13.624423963133644,22.60545905707196,21.0,34.30769230769231,0.0,0.0,17.7,75.0,98.2,1.2,1410548,1734.0069249681685
2024,11,2024-11,광주,28395,15.761904761904765,26.143589743589743,22.39285714285715,34.9,0.0,0.0,11.5,68.0,66.5,1.3,1409624,2014.3669517545104
2024,12,2024-12,광주,34804,16.1036866359447,27.23821339950372,23.142857142857142,39.69230769230769,0.0,0.0,3.8,67.0,9.8,1.2,1408422,2471.134361718292
2018,1,2018-01,대구,82433,30.64764267990074,47.92473118279569,51.76923076923077,76.16666666666667,12.0,0.0,-0.9,49.0,21.1,2.5,2474309,3331.5564062532208
2018,2,2018-02,대구,48868,28.55494505494505,48.520833333333336,45.33846153846154,70.20833333333333,8.0,0.0,1.3,40.0,25.1,2.5,2473466,1975.6891746237868
2018,3,2018-03,대구,49174,20.38494623655914,34.864055299539174,32.6,55.642857142857146,3.0,0.0,9.2,60.0,98.7,2.3,2472175,1989.098668176808
2018,4,2018-04,대구,52996,22.57777777777778,53.40238095238096,34.39333333333334,81.25714285714287,3.0,1.0,15.0,52.0,113.0,2.6,2471136,2144.6007018634346
2018,5,2018-05,대구,47589,21.3741935483871,40.45391705069124,34.4,67.35714285714286,3.0,0.0,19.2,62.0,99.7,2.4,2469936,1926.7300853139516
2018,6,2018-06,대구,36845,22.335555555555555,36.95714285714285,34.866666666666674,53.45,3.0,0.0,23.6,60.0,121.1,2.2,2469617,1491.9317448818988
2018,7,2018-07,대구,30911,17.711827956989247,27.97235023041475,31.933333333333334,44.07142857142857,3.0,0.0,28.2,66.0,169.6,2.2,2468824,1252.053609329786
2018,8,2018-08,대구,27326,11.326881720430103,21.633640552995395,17.4,29.428571428571427,0.0,0.0,27.7,68.0,334.2,2.4,2467385,1107.488292260835
2018,9,2018-09,대구,39605,11.94888888888889,24.647619047619045,18.140000000000008,37.56428571428572,0.0,0.0,21.0,71.0,109.0,1.9,2466454,1605.746549499808
2018,10,2018-10,대구,52002,18.159139784946237,32.77880184331797,31.2,55.0,3.0,0.0,14.3,63.0,165.1,1.8,2465145,2109.490516785017
2018,11,2018-11,대구,57192,31.166666666666664,53.80476190476191,43.333333333333336,72.95714285714294,11.0,3.0,8.8,63.0,17.2,1.3,2464002,2321.1020120925227
2018,12,2018-12,대구,70687,27.399999999999995,47.6336405529954,49.86666666666667,75.78571428571429,6.0,2.0,2.0,50.0,23.8,2.1,2461769,2871.390451338042
2019,1,2019-01,대구,55683,33.57834101382488,57.74654377880184,54.92857142857143,83.57142857142857,11.0,0.0,1.7,44.0,9.5,2.3,2460382,2263.185147672191
2019,2,2019-02,대구,40210,30.921428571428567,51.03333333333334,44.36000000000001,76.17333333333335,9.0,0.0,4.0,47.0,26.2,2.1,2458138,1635.7909930199198
2019,3,2019-03,대구,46312,32.946236559139784,54.2258064516129,66.26666666666667,95.66666666666669,10.0,2.0,9.4,50.0,20.7,2.4,2455829,1885.7990519698237
2019,4,2019-04,대구,55224,18.777777777777786,40.40666666666666,27.51333333333333,58.473333333333336,0.0,0.0,13.5,52.0,88.0,2.2,2454154,2250.2255359688106
2019,5,2019-05,대구,47080,23.50537634408602,46.322580645161295,37.2,66.2,6.0,0.0,20.7,47.0,25.7,2.1,2452291,1919.837409181863
2019,6,2019-06,대구,33568,19.94222222222222,33.086666666666666,31.74666666666667,48.59333333333334,2.0,0.0,22.8,65.0,160.8,2.1,2450478,1369.8551874369
2019,7,2019-07,대구,33063,15.217204301075268,25.08172043010753,24.73333333333333,38.86666666666667,0.0,0.0,25.8,76.0,139.4,1.9,2448666,1350.2453989233322
2019,8,2019-08,대구,27551,15.285714285714285,24.66359447004608,21.0,32.714285714285715,0.0,0.0,27.4,74.0,141.9,1.9,2446745,1126.0266190387638
2019,9,2019-09,대구,37260,11.24222222222222,20.602222222222224,17.32,27.593333333333334,0.0,0.0,22.6,79.0,185.5,1.7,2445270,1523.7581126010623
2019,10,2019-10,대구,48101,14.526881720430106,27.759139784946235,20.4,35.8,0.0,0.0,16.8,71.0,155.2,1.7,2443528,1968.5061926853302
2019,11,2019-11,대구,52486,22.01555555555556,41.06222222222223,32.220000000000006,57.92000000000001,3.0,0.0,9.8,66.0,15.3,1.7,2441581,2149.6726915879503
2019,12,2019-12,대구,60961,28.01290322580645,39.93333333333334,45.266666666666666,58.8,9.0,0.0,3.5,57.0,27.5,2.1,2438031,2500.4193958157216
2020,1,2020-01,대구,63354,25.70107526881721,35.83440860215054,38.6,51.66666666666666,9.0,0.0,3.8,61.0,70.4,2.1,2436488,2600.2180187220297
2020,2,2020-02,대구,39792,26.34761904761905,38.7952380952381,48.14000000000001,64.36666666666666,8.0,0.0,4.9,59.0,40.2,2.4,2432883,1635.5903674775975
2020,3,2020-03,대구,19791,19.681451612903224,36.479838709677416,27.375,49.8125,0.0,0.0,9.5,61.0,24.5,2.5,2433568,813.2503385974832
2020,4,2020-04,대구,15763,18.429166666666667,38.50416666666667,24.95625,55.575,1.0,0.0,12.6,53.0,32.4,2.9,2431523,648.2768207415681
2020,5,2020-05,대구,15003,19.183467741935484,36.39314516129032,26.75,49.25,0.0,1.0,19.4,64.0,38.1,2.5,2429059,617.6465865999961
2020,6,2020-06,대구,16736,19.125,33.979166666666664,29.16875,53.38750000000001,0.0,0.0,24.5,63.0,185.3,2.2,2427954,689.3046573370005
2020,7,2020-07,대구,19331,13.675403225806452,21.701612903225808,20.375,29.3125,1.0,0.0,23.2,79.0,330.5,2.2,2428022,796.1624729924192
2020,8,2020-08,대구,15763,14.106854838709678,21.866935483870968,24.5,34.8125,0.0,0.0,28.6,71.0,322.7,1.9,2428228,649.1565042491892
2020,9,2020-09,대구,20062,11.729166666666666,18.07708333333333,19.362500000000004,28.18125,0.0,0.0,21.2,73.0,161.0,2.0,2426849,826.6686555282179
2020,10,2020-10,대구,25046,14.231854838709678,24.75,22.875,38.875,0.0,0.0,15.4,64.0,13.1,2.0,2424171,1033.1779400050573
2020,11,2020-11,대구,26968,23.164583333333333,39.48125,39.00625,59.743750000000006,5.0,0.0,9.7,59.0,23.9,2.2,2421859,1113.5247758023897
2020,12,2020-12,대구,23002,24.548387096774192,38.93346774193548,43.25,60.5,9.0,0.0,1.6,54.0,2.8,2.5,2418346,951.1459485119169
2021,1,2021-01,대구,15018,21.768145161290324,40.63709677419355,37.5625,66.75,5.0,0.0,0.5,58.0,11.9,2.5,2415813,621.6540767021288
2021,2,2021-02,대구,14546,23.955357142857142,,39.68125,,6.0,,4.8,59.0,19.2,2.7,2413191,602.7703567599912
2021,3,2021-03,대구,21618,21.891935483870967,55.51451612903225,30.9,84.35,3.0,1.0,10.2,69.0,95.2,2.4,2408875,897.4313735664988
2021,4,2021-04,대구,26362,16.43,41.23666666666666,24.155,69.555,0.0,1.0,14.5,61.0,43.0,2.9,2406296,1095.5426930020246
2021,5,2021-05,대구,20458,17.60806451612903,,28.5,,1.0,,18.3,62.0,90.9,2.5,2402940,851.3737338427094
2021,6,2021-06,대구,18134,20.38666666666667,34.25833333333334,29.8,49.53,0.0,0.0,23.2,64.0,55.1,2.3,2397646,756.32516226332
2021,7,2021-07,대구,14973,10.527419354838708,,15.2,,0.0,,26.9,69.0,153.3,2.1,2395749,624.9819993663777
2021,8,2021-08,대구,14124,11.104838709677422,21.401612903225804,16.6,31.2,0.0,0.0,25.7,74.0,256.3,1.6,2393626,590.0671199260034
2021,9,2021-09,대구,19489,9.376666666666663,18.725000000000005,16.105000000000004,29.82,0.0,0.0,22.1,76.0,84.1,2.0,2392787,814.4895471264263
2021,10,2021-10,대구,25304,14.883870967741933,,22.95,,0.0,,16.5,72.0,57.8,1.5,2390721,1058.425470809852
2021,11,2021-11,대구,31500,22.70333333333333,,33.080000000000005,,3.0,,9.5,64.0,43.1,2.0,2388230,1318.9684410630468
2021,12,2021-12,대구,25380,23.01935483870968,,40.35,,6.0,,3.1,57.0,0.1,2.5,2385412,1063.96714697503
2022,1,2022-01,대구,22717,24.39354838709677,37.514516129032266,36.75,51.0,4.0,0.0,0.9,47.0,0.0,2.3,2383858,952.9510566485084
2022,2,2022-02,대구,35002,21.696428571428573,35.57857142857143,37.4,56.89,4.0,0.0,1.6,44.0,0.1,3.1,2381095,1469.9959472427602
2022,3,2022-03,대구,59366,21.78648233486944,41.86635944700461,37.23809523809524,69.28571428571429,6.0,0.0,9.7,58.0,34.3,2.4,2380494,2493.852116409451
2022,4,2022-04,대구,42336,16.849206349206348,36.32222222222222,24.252380952380957,50.723809523809535,0.0,0.0,15.9,55.0,38.5,2.2,2378573,1779.8907159881155
2022,5,2022-05,대구,26839,16.797235023041473,33.48079877112134,24.23809523809524,46.095238095238095,1.0,0.0,20.7,50.0,4.2,2.5,2376676,1129.2662525308456
2022,6,2022-06,대구,22743,,,,,,,24.3,71.0,81.8,2.4,2375306,957.476636694388
2022,7,2022-07,대구,27436,12.058371735791091,,17.571428571428573,,0.0,,27.5,77.0,88.8,2.3,2374120,1155.628190655906
2022,8,2022-08,대구,34981,9.210445468509985,18.13978494623656,14.80952380952381,26.23809523809524,0.0,0.0,26.9,81.0,143.3,1.7,2371936,1474.7868407916571
2022,9,2022-09,대구,32394,9.238095238095235,20.355555555555554,16.62857142857143,28.96666666666667,0.0,0.0,21.9,80.0,114.2,2.3,2367735,1368.1429720809128
2022,10,2022-10,대구,34570,12.337941628264211,,21.38095238095238,,0.0,,15.5,72.0,25.6,2.1,2366852,1460.5898467669292
2022,11,2022-11,대구,43934,23.660000000000004,39.40166666666666,35.27,53.245000000000005,4.0,0.0,11.0,65.0,46.6,1.7,2365619,1857.188329988895
2022,12,2022-12,대구,53693,20.666129032258063,,33.45,,2.0,,0.4,63.0,3.6,2.4,2363691,2271.5744147606433
2023,1,2023-01,대구,40171,23.477726574500767,42.12288786482335,41.0,71.61904761904762,7.0,0.0,0.9,61.0,11.5,2.4,2362880,1700.0863353196098
2023,2,2023-02,대구,34155,27.348639455782312,42.42687074829932,44.19047619047619,61.17619047619048,9.0,0.0,4.4,51.0,11.2,2.2,2360662,1446.8399118552338
2023,3,2023-03,대구,39194,24.524926686217007,60.13049853372434,35.40909090909091,91.9090909090909,5.0,2.0,11.8,46.0,27.3,2.1,2358988,1661.4751749479015
2023,4,2023-04,대구,46144,19.468181818181822,66.5409090909091,32.10454545454546,127.80909090909098,1.0,4.0,14.8,55.0,30.8,2.6,2357881,1957.0114013387445
2023,5,2023-05,대구,46620,16.643695014662757,34.769794721407635,24.681818181818183,50.59090909090909,1.0,1.0,19.3,63.0,200.0,2.1,2357032,1977.9112035814533
2023,6,2023-06,대구,34064,14.037878787878787,25.04090909090909,19.700000000000003,33.29090909090909,0.0,0.0,24.0,66.0,178.7,2.2,2356416,1445.5851598359543
2023,7,2023-07,대구,36853,13.798036465638146,23.4796633941094,22.65217391304348,34.65217391304348,0.0,0.0,26.7,78.0,298.7,1.6,2379086,1549.040261680326
2023,8,2023-08,대구,34538,10.141654978962134,,15.91304347826087,,0.0,,27.5,76.0,312.8,2.1,2378464,1452.1136330001211
2023,9,2023-09,대구,35320,8.672463768115941,17.327536231884057,15.347826086956523,25.056521739130435,0.0,0.0,23.5,77.0,123.6,1.9,2377801,1485.4060537446153
2023,10,2023-10,대구,46739,13.503506311360448,26.028050490883597,20.956521739130437,35.78260869565217,0.0,0.0,15.9,66.0,5.7,1.7,2376978,1966.3202604315227
2023,11,2023-11,대구,54536,17.51818181818182,30.69848484848485,27.463636363636365,49.02727272727273,1.0,0.0,9.2,57.0,31.6,2.6,2376044,2295.243690773403
2023,12,2023-12,대구,60677,22.236070381231677,37.05425219941348,43.27272727272727,66.22727272727273,5.0,0.0,3.5,62.0,89.9,2.3,2374960,2554.8640819213797
2024,1,2024-01,대구,52129,21.737727910238423,33.50490883590463,35.391304347826086,55.30434782608695,4.0,0.0,2.3,58.0,21.4,2.5,2373844,2195.974124668681
2024,2,2024-02,대구,42619,15.588571428571427,24.31571428571429,29.008,41.508,2.0,0.0,5.4,71.0,56.8,2.3,2372008,1796.7477344089903
2024,3,2024-03,대구,42281,18.218064516129036,41.34838709677419,25.92,69.68,1.0,1.0,8.5,55.0,70.9,2.6,2369962,1784.037043631923
2024,4,2024-04,대구,41539,19.910666666666664,52.973333333333336,28.23600000000001,82.18400000000008,3.0,3.0,16.3,62.0,60.6,2.2,2368670,1753.6845571565477
2024,5,2024-05,대구,37108,12.92387096774194,28.721290322580643,18.8,36.4,0.0,0.0,19.4,57.0,59.8,2.4,2367803,1567.191189469732
2024,6,2024-06,대구,27256,14.253333333333336,27.176,21.544000000000008,43.32,0.0,0.0,24.6,61.0,98.3,1.9,2367183,1151.4107696785588
2024,7,2024-07,대구,33837,7.901935483870969,15.734193548387095,14.2,24.56,0.0,0.0,27.8,75.0,372.2,2.0,2366660,1429.7364217927375
2024,8,2024-08,대구,41299,9.60516129032258,16.938064516129035,14.64,23.56,0.0,0.0,29.1,70.0,118.3,2.3,2366033,1745.4955192932644
2024,9,2024-09,대구,29791,8.066666666666666,15.97466666666667,14.348,23.104000000000003,0.0,0.0,25.4,75.0,151.5,1.9,2365523,1259.3832315306172
2024,10,2024-10,대구,38167,10.220645161290324,19.79225806451613,15.36,26.72,0.0,0.0,17.0,76.0,94.9,1.7,2364892,1613.9003387892553
2024,11,2024-11,대구,45391,14.088,25.514666666666663,19.66,34.34,0.0,0.0,10.7,69.0,50.4,1.9,2364334,1919.821818744729
2024,12,2024-12,대구,57323,15.138064516129033,27.286451612903228,24.12,38.2,0.0,0.0,3.5,50.0,1.3,2.8,2363629,2425.211401620136
2018,1,2018-01,대전,50045,30.05865102639296,56.48064516129031,44.90909090909091,80.9,9.0,2.0,-2.5,66.0,23.9,1.3,1501378,3333.2711682201284
2018,2,2018-02,대전,31781,28.220779220779217,56.52142857142858,46.43636363636364,75.27,6.0,0.0,-0.4,53.0,40.5,1.6,1499187,2119.882309545107
2018,3,2018-03,대전,34037,27.715542521994134,52.46451612903226,46.81818181818182,80.6,9.0,0.0,8.7,70.0,108.4,1.8,1497572,2272.812258776206
